Time (sec),Ti575 Flash Thickness,Ti64 Flash Thickness,,Time (sec),Oscillation stroke 
,,,,3.548,0.001326
,,,,3.549,-0.00497
,,,,3.55,0.003712
,,,,3.551,0.005856
,,,,3.552,-0.00803
,,,,3.553,-0.01612
,,,,3.554,0.008497
,,,,3.555,0.005366
,,,,3.556,-0.00214
,,,,3.557,0.000731
,,,,3.558,0.005065
,,,,3.559,-0.00244
,,,,3.56,-0.00588
,,,,3.561,-0.0048
,,,,3.562,0.00512
,,,,3.563,-0.00225
,,,,3.564,0.000414
,,,,3.565,0.004513
,,,,3.566,-0.0068
,,,,3.567,-0.00629
,,,,3.568,0.005318
,,,,3.569,-0.0019
,,,,3.57,0.005047
,,,,3.571,-0.01248
,,,,3.572,-0.00936
,,,,3.573,0.000815
,,,,3.574,0.004411
,,,,3.575,0.000784
,,,,3.576,-0.00634
,,,,3.577,0.007019
,,,,3.578,0.004082
,,,,3.579,-0.01144
,,,,3.58,-0.00435
,,,,3.581,0.008258
,,,,3.582,-0.00452
,,,,3.583,-0.00233
,,,,3.584,0.009365
,,,,3.585,0.003144
,,,,3.586,-0.00019
,,,,3.587,-0.00992
,,,,3.588,0.002553
,,,,3.589,0.013685
,,,,3.59,0.005726
,,,,3.591,-0.01069
,,,,3.592,-0.00136
,,,,3.593,-0.00326
,,,,3.594,-0.00572
,,,,3.595,-0.00561
,,,,3.596,0.001623
,,,,3.597,-0.00056
,,,,3.598,-0.01192
,,,,3.599,-0.00589
,,,,3.6,0.002203
,,,,3.601,0.000511
,,,,3.602,-0.00031
,,,,3.603,0.005728
,,,,3.604,0.000561
,,,,3.605,0.008865
,,,,3.606,-0.00555
,,,,3.607,-0.00559
,,,,3.608,-0.00071
,,,,3.609,0.001756
,,,,3.61,0.005124
,,,,3.611,-0.01014
,,,,3.612,0.004051
,,,,3.613,0.001927
,,,,3.614,-0.0076
,,,,3.615,-0.00438
,,,,3.616,0.003918
,,,,3.617,0.012528
,,,,3.618,-0.00989
,,,,3.619,-0.00063
,,,,3.62,-0.00408
,,,,3.621,-0.00237
,,,,3.622,-0.0047
,,,,3.623,0.003532
,,,,3.624,0.009598
,,,,3.625,-0.00216
,,,,3.626,0.00528
,,,,3.627,0.000941
,,,,3.628,-0.0073
,,,,3.629,-0.00288
,,,,3.63,-0.00727
,,,,3.631,-0.00624
,,,,3.632,0.003291
,,,,3.633,0.006207
,,,,3.634,-0.00911
,,,,3.635,0.015145
,,,,3.636,0.007615
,,,,3.637,-0.00323
,,,,3.638,-0.00913
,,,,3.639,-0.00041
,,,,3.64,0.007653
,,,,3.641,-0.01238
,,,,3.642,-0.0102
,,,,3.643,0.00235
,,,,3.644,0.005804
,,,,3.645,0.004771
,,,,3.646,-0.00177
,,,,3.647,0.005127
,,,,3.648,0.004247
,,,,3.649,-0.00375
,,,,3.65,0.0000839
,,,,3.651,0.012069
,,,,3.652,-0.00237
,,,,3.653,-0.00229
,,,,3.654,0.013246
,,,,3.655,-0.00155
,,,,3.656,0.00625
,,,,3.657,-0.00469
,,,,3.658,-0.00503
,,,,3.659,0.005328
,,,,3.66,-0.00506
,,,,3.661,-0.01177
,,,,3.662,0.009734
,,,,3.663,0.001474
,,,,3.664,-0.00303
,,,,3.665,-0.00492
,,,,3.666,0.003345
,,,,3.667,0.00508
,,,,3.668,-0.00152
,,,,3.669,-0.00442
,,,,3.67,0.00278
,,,,3.671,0.003296
,,,,3.672,0.003683
,,,,3.673,-0.00235
,,,,3.674,-0.00043
,,,,3.675,0.003108
,,,,3.676,-0.00107
,,,,3.677,-0.00156
,,,,3.678,0.006141
,,,,3.679,0.01094
,,,,3.68,-0.00058
,,,,3.681,0.002077
,,,,3.682,0.002992
,,,,3.683,0.009613
,,,,3.684,-0.00267
,,,,3.685,-0.00168
,,,,3.686,0.005603
,,,,3.687,-0.01028
,,,,3.688,-0.00664
,,,,3.689,0.004652
,,,,3.69,0.013753
,,,,3.691,-0.00358
,,,,3.692,-0.00495
,,,,3.693,0.002134
,,,,3.694,0.009244
,,,,3.695,-0.0016
,,,,3.696,-0.00646
,,,,3.697,0.012964
,,,,3.698,-0.00369
,,,,3.699,0.002911
,,,,3.7,-0.00743
,,,,3.701,0.013917
,,,,3.702,0.002445
,,,,3.703,-0.00558
,,,,3.704,0.003085
,,,,3.705,0.007495
,,,,3.706,0.009832
,,,,3.707,-0.00293
,,,,3.708,-0.00394
,,,,3.709,0.003669
,,,,3.71,0.009046
,,,,3.711,0.003379
,,,,3.712,0.004735
,,,,3.713,0.002822
,,,,3.714,-0.00362
,,,,3.715,-0.00197
,,,,3.716,-0.00476
,,,,3.717,0.00559
,,,,3.718,0.002711
,,,,3.719,-0.00543
,,,,3.72,-0.01379
,,,,3.721,0.002775
,,,,3.722,-0.00597
,,,,3.723,0.003179
,,,,3.724,0.003215
,,,,3.725,0.000466
,,,,3.726,-0.00032
,,,,3.727,0.000151
,,,,3.728,0.000204
,,,,3.729,0.007654
,,,,3.73,0.000814
,,,,3.731,0.006576
,,,,3.732,0.002227
,,,,3.733,0.003505
,,,,3.734,0.00216
,,,,3.735,-0.00603
,,,,3.736,0.007877
,,,,3.737,0.010069
,,,,3.738,-0.0022
,,,,3.739,-0.00494
,,,,3.74,0.003703
,,,,3.741,0.002436
,,,,3.742,0.002312
,,,,3.743,0.000538
,,,,3.744,0.009489
,,,,3.745,0.001683
,,,,3.746,-0.00506
,,,,3.747,0.004272
,,,,3.748,0.00473
,,,,3.749,0.003005
,,,,3.75,-0.01053
,,,,3.751,-0.00311
,,,,3.752,0.011116
,,,,3.753,0.010285
,,,,3.754,-0.00445
,,,,3.755,0.000965
,,,,3.756,0.009444
,,,,3.757,-0.00904
,,,,3.758,-0.00393
,,,,3.759,0.009215
,,,,3.76,0.007669
,,,,3.761,0.007536
,,,,3.762,-0.00015
,,,,3.763,0.002954
,,,,3.764,0.000299
,,,,3.765,0.002836
,,,,3.766,0.000978
,,,,3.767,0.002109
,,,,3.768,0.017751
,,,,3.769,0.001368
,,,,3.77,-0.00212
,,,,3.771,0.009627
,,,,3.772,0.008122
,,,,3.773,-0.00415
,,,,3.774,-0.000015
,,,,3.775,-0.00596
,,,,3.776,0.000267
,,,,3.777,-0.00608
,,,,3.778,-0.00625
,,,,3.779,0.002493
,,,,3.78,0.009745
,,,,3.781,-0.00468
,,,,3.782,0.003474
,,,,3.783,0.007896
,,,,3.784,-0.00154
,,,,3.785,-0.00107
,,,,3.786,-0.00007
,,,,3.787,0.017377
,,,,3.788,0.005687
,,,,3.789,-0.00668
,,,,3.79,-0.01316
,,,,3.791,0.006575
,,,,3.792,-0.00327
,,,,3.793,-0.00031
,,,,3.794,-0.00491
,,,,3.795,0.006384
,,,,3.796,-0.00112
,,,,3.797,-0.00154
,,,,3.798,0.003822
,,,,3.799,0.002418
,,,,3.8,0.001705
,,,,3.801,-0.00944
,,,,3.802,-0.0022
,,,,3.803,0.005642
,,,,3.804,-0.000035
,,,,3.805,0.00238
,,,,3.806,-0.00678
,,,,3.807,-0.0019
,,,,3.808,-0.00863
,,,,3.809,-0.00599
,,,,3.81,-0.00023
,,,,3.811,0.010465
,,,,3.812,0.009076
,,,,3.813,-0.00612
,,,,3.814,0.010358
,,,,3.815,0.00857
,,,,3.816,-0.00439
,,,,3.817,-0.00312
,,,,3.818,0.006018
,,,,3.819,-0.00191
,,,,3.82,-0.00035
,,,,3.821,0.000967
,,,,3.822,0.003751
,,,,3.823,0.007731
,,,,3.824,-0.01576
,,,,3.825,-0.00804
,,,,3.826,0.01021
,,,,3.827,-0.00342
,,,,3.828,-0.00106
,,,,3.829,-0.00363
,,,,3.83,0.009676
,,,,3.831,0.00216
,,,,3.832,0.000608
,,,,3.833,0.008124
,,,,3.834,0.010618
,,,,3.835,-0.00699
,,,,3.836,-0.00514
,,,,3.837,0.001477
,,,,3.838,0.003914
,,,,3.839,-0.00686
,,,,3.84,0.001325
,,,,3.841,0.014843
,,,,3.842,0.003445
,,,,3.843,0.000927
,,,,3.844,-0.01028
,,,,3.845,0.015377
,,,,3.846,-0.00191
,,,,3.847,-0.00458
,,,,3.848,-0.000044
,,,,3.849,-0.0033
,,,,3.85,-0.00249
,,,,3.851,-0.00014
,,,,3.852,-0.00774
,,,,3.853,0.002571
,,,,3.854,-0.00101
,,,,3.855,0.002615
,,,,3.856,-0.00129
,,,,3.857,0.003929
,,,,3.858,0.00055
,,,,3.859,-0.00446
,,,,3.86,-0.00257
,,,,3.861,0.007829
,,,,3.862,-0.00106
,,,,3.863,-0.00467
,,,,3.864,-0.00477
,,,,3.865,0.015083
,,,,3.866,0.001362
,,,,3.867,-0.00448
,,,,3.868,0.000993
,,,,3.869,0.010922
,,,,3.87,0.002482
,,,,3.871,-0.00246
,,,,3.872,-0.00688
,,,,3.873,-0.0019
,,,,3.874,-0.00134
,,,,3.875,-0.00125
,,,,3.876,0.00392
,,,,3.877,-0.00264
,,,,3.878,-0.00009
,,,,3.879,0.000673
,,,,3.88,-0.00091
,,,,3.881,0.00132
,,,,3.882,0.004998
,,,,3.883,-0.00301
,,,,3.884,0.007016
,,,,3.885,-0.00734
,,,,3.886,-0.00027
,,,,3.887,0.003832
,,,,3.888,-0.00068
,,,,3.889,-0.00589
,,,,3.89,-0.00376
,,,,3.891,0.004901
,,,,3.892,0.004427
,,,,3.893,-0.0009
,,,,3.894,-0.00627
,,,,3.895,0.007487
,,,,3.896,0.008239
,,,,3.897,0.000113
,,,,3.898,-0.00891
,,,,3.899,-0.00675
,,,,3.9,-0.00326
,,,,3.901,-0.00091
,,,,3.902,-0.00516
,,,,3.903,0.007848
,,,,3.904,-0.005
,,,,3.905,-0.00693
,,,,3.906,-0.00061
,,,,3.907,0.002282
,,,,3.908,0.003854
,,,,3.909,-0.00079
,,,,3.91,-0.00081
,,,,3.911,-0.00159
,,,,3.912,0.005797
,,,,3.913,-0.00439
,,,,3.914,-0.00623
,,,,3.915,0.0000398
,,,,3.916,-0.00429
,,,,3.917,0.001632
,,,,3.918,0.003718
,,,,3.919,0.011658
,,,,3.92,0.008867
,,,,3.921,-0.01154
,,,,3.922,-0.00291
,,,,3.923,0.00029
,,,,3.924,0.001572
,,,,3.925,-0.00546
,,,,3.926,0.001031
,,,,3.927,-0.00315
,,,,3.928,-0.002
,,,,3.929,-0.00117
,,,,3.93,-0.00304
,,,,3.931,0.008693
,,,,3.932,0.004603
,,,,3.933,-0.00312
,,,,3.934,0.003481
,,,,3.935,-0.00085
,,,,3.936,0.001744
,,,,3.937,-0.00367
,,,,3.938,0.010521
,,,,3.939,-0.00085
,,,,3.94,-0.01236
,,,,3.941,-0.00041
,,,,3.942,-0.00169
,,,,3.943,0.002937
,,,,3.944,-0.00493
,,,,3.945,-0.00185
,,,,3.946,0.007912
,,,,3.947,-0.00179
,,,,3.948,-0.00699
,,,,3.949,0.000664
,,,,3.95,0.005309
,,,,3.951,0.00707
,,,,3.952,-0.00685
,,,,3.953,-0.00305
,,,,3.954,-0.00449
,,,,3.955,0.004876
,,,,3.956,-0.00627
,,,,3.957,0.009647
,,,,3.958,-0.000094
,,,,3.959,-0.00053
,,,,3.96,-0.00248
,,,,3.961,0.001413
,,,,3.962,0.00827
,,,,3.963,-0.00129
,,,,3.964,-0.00339
,,,,3.965,0.013945
,,,,3.966,0.00663
,,,,3.967,-0.00824
,,,,3.968,-0.00438
,,,,3.969,0.006877
,,,,3.97,-0.0061
,,,,3.971,-0.00086
,,,,3.972,0.002727
,,,,3.973,0.003432
,,,,3.974,-0.00225
,,,,3.975,-0.0069
,,,,3.976,-0.00842
,,,,3.977,-0.00223
,,,,3.978,0.000708
,,,,3.979,0.000111
,,,,3.98,0.001614
,,,,3.981,-0.00233
,,,,3.982,-0.0009
,,,,3.983,-0.01367
,,,,3.984,0.005834
,,,,3.985,0.006314
,,,,3.986,-0.00802
,,,,3.987,-0.0017
,,,,3.988,-0.00219
,,,,3.989,-0.00882
,,,,3.99,0.002323
,,,,3.991,-0.01316
,,,,3.992,0.010007
,,,,3.993,0.018729
,,,,3.994,-0.00403
,,,,3.995,0.000701
,,,,3.996,-0.00854
,,,,3.997,-0.00191
,,,,3.998,0.006555
,,,,3.999,-0.00271
,,,,4,-0.00638
,,,,4.001,-0.0048
,,,,4.002,-0.0157
,,,,4.003,-0.00928
,,,,4.004,0.011157
,,,,4.005,0.004637
,,,,4.006,0.000578
,,,,4.007,0.000806
,,,,4.008,0.005899
,,,,4.009,0.004715
,,,,4.01,-0.01026
,,,,4.011,-0.00651
,,,,4.012,-0.00151
,,,,4.013,0.000818
,,,,4.014,-0.00367
,,,,4.015,-0.00042
,,,,4.016,0.010122
,,,,4.017,0.010748
,,,,4.018,-0.00227
,,,,4.019,-0.00927
,,,,4.02,0.005851
,,,,4.021,-0.00259
,,,,4.022,0.001019
,,,,4.023,0.00693
,,,,4.024,0.008043
,,,,4.025,-0.00209
,,,,4.026,-0.0069
,,,,4.027,-0.00912
,,,,4.028,0.005836
,,,,4.029,0.000125
,,,,4.03,-0.00861
,,,,4.031,0.004386
,,,,4.032,-0.00553
,,,,4.033,0.009513
,,,,4.034,-0.00513
,,,,4.035,0.012012
,,,,4.036,0.010996
,,,,4.037,-0.00821
,,,,4.038,0.001608
,,,,4.039,0.005247
,,,,4.04,0.0079
,,,,4.041,0.000934
,,,,4.042,-0.01113
,,,,4.043,0.012608
,,,,4.044,0.010469
,,,,4.045,-0.01067
,,,,4.046,-0.00568
,,,,4.047,-0.00296
,,,,4.048,0.008753
,,,,4.049,-0.00311
,,,,4.05,0.002525
,,,,4.051,-0.00586
,,,,4.052,0.001568
,,,,4.053,0.001234
,,,,4.054,-0.00181
,,,,4.055,0.011979
,,,,4.056,0.003345
,,,,4.057,-0.00316
,,,,4.058,-0.00105
,,,,4.059,-0.00096
,,,,4.06,0.004052
,,,,4.061,-0.01181
,,,,4.062,-0.00136
,,,,4.063,-0.002
,,,,4.064,-0.00495
,,,,4.065,-0.00642
,,,,4.066,0.007453
,,,,4.067,0.001033
,,,,4.068,0.001373
,,,,4.069,-0.01288
,,,,4.07,0.002021
,,,,4.071,0.002357
,,,,4.072,-0.0065
,,,,4.073,0.000817
,,,,4.074,-0.00305
,,,,4.075,0.000267
,,,,4.076,-0.00122
,,,,4.077,0.003571
,,,,4.078,0.008986
,,,,4.079,0.005038
,,,,4.08,-0.0107
,,,,4.081,-0.00215
,,,,4.082,0.002783
,,,,4.083,0.001695
,,,,4.084,-0.00631
,,,,4.085,0.005772
,,,,4.086,0.000718
,,,,4.087,-0.00238
,,,,4.088,-0.00885
,,,,4.089,0.000247
,,,,4.09,0.006474
,,,,4.091,0.001332
,,,,4.092,-0.00446
,,,,4.093,0.00739
,,,,4.094,0.003683
,,,,4.095,0.0000932
,,,,4.096,-0.00583
,,,,4.097,-0.00051
,,,,4.098,0.002428
,,,,4.099,-0.01944
,,,,4.1,-0.00276
,,,,4.101,0.017521
,,,,4.102,0.003547
,,,,4.103,0.005123
,,,,4.104,0.002791
,,,,4.105,0.005576
,,,,4.106,-0.00778
,,,,4.107,-0.00583
,,,,4.108,-0.00802
,,,,4.109,0.000533
,,,,4.11,0.005684
,,,,4.111,-0.00747
,,,,4.112,0.013313
,,,,4.113,0.012841
,,,,4.114,0.003923
,,,,4.115,-0.00271
,,,,4.116,-0.00825
,,,,4.117,0.008365
,,,,4.118,0.011055
,,,,4.119,-0.00127
,,,,4.12,0.000294
,,,,4.121,-0.00379
,,,,4.122,0.010211
,,,,4.123,0.007633
,,,,4.124,0.010985
,,,,4.125,0.004356
,,,,4.126,-0.00209
,,,,4.127,-0.00361
,,,,4.128,0.000596
,,,,4.129,0.001748
,,,,4.13,-0.0025
,,,,4.131,-0.00494
,,,,4.132,0.008266
,,,,4.133,0.006017
,,,,4.134,0.00033
,,,,4.135,-0.01158
,,,,4.136,0.004196
,,,,4.137,0.009768
,,,,4.138,0.002369
,,,,4.139,-0.00115
,,,,4.14,0.012499
,,,,4.141,0.003843
,,,,4.142,-0.00146
,,,,4.143,-0.00237
,,,,4.144,0.014776
,,,,4.145,0.001811
,,,,4.146,0.001756
,,,,4.147,0.002979
,,,,4.148,0.00672
,,,,4.149,0.002587
,,,,4.15,-0.00594
,,,,4.151,0.008953
,,,,4.152,0.010965
,,,,4.153,-0.00458
,,,,4.154,-0.01306
,,,,4.155,-0.00732
,,,,4.156,0.001854
,,,,4.157,-0.00326
,,,,4.158,-0.00854
,,,,4.159,-0.0018
,,,,4.16,0.000374
,,,,4.161,-0.00504
,,,,4.162,-0.0053
,,,,4.163,0.004817
,,,,4.164,0.002533
,,,,4.165,-0.00418
,,,,4.166,-0.00805
,,,,4.167,0.011522
,,,,4.168,0.005019
,,,,4.169,-0.00984
,,,,4.17,0.004621
,,,,4.171,-0.0064
,,,,4.172,0.002086
,,,,4.173,-0.00545
,,,,4.174,0.001368
,,,,4.175,0.003709
,,,,4.176,0.000179
,,,,4.177,-0.01127
,,,,4.178,-0.00734
,,,,4.179,0.007188
,,,,4.18,0.007241
,,,,4.181,-0.00922
,,,,4.182,-0.00039
,,,,4.183,0.007084
,,,,4.184,-0.00034
,,,,4.185,0.001498
,,,,4.186,0.001395
,,,,4.187,0.011988
,,,,4.188,0.000936
,,,,4.189,0.000205
,,,,4.19,0.001226
,,,,4.191,0.005433
,,,,4.192,0.013863
,,,,4.193,-0.00494
,,,,4.194,-0.00326
,,,,4.195,0.003284
,,,,4.196,-0.0089
,,,,4.197,0.001057
,,,,4.198,0.017078
,,,,4.199,0.000378
,,,,4.2,0.004622
,,,,4.201,0.002985
,,,,4.202,0.000419
,,,,4.203,0.010388
,,,,4.204,-0.00307
,,,,4.205,0.007688
,,,,4.206,0.00631
,,,,4.207,0.008205
,,,,4.208,-0.00636
,,,,4.209,-0.00763
,,,,4.21,-0.0032
,,,,4.211,0.003174
,,,,4.212,-0.00739
,,,,4.213,-0.0022
,,,,4.214,0.004138
,,,,4.215,-0.00511
,,,,4.216,-0.00296
,,,,4.217,-0.00232
,,,,4.218,0.000139
,,,,4.219,0.007771
,,,,4.22,-0.00721
,,,,4.221,-0.00217
,,,,4.222,0.009341
,,,,4.223,0.000939
,,,,4.224,-0.01378
,,,,4.225,0.001645
,,,,4.226,-0.00534
,,,,4.227,-0.00027
,,,,4.228,-0.00582
,,,,4.229,0.007373
,,,,4.23,0.002245
,,,,4.231,-0.00819
,,,,4.232,-0.00637
,,,,4.233,0.010065
,,,,4.234,-0.00092
,,,,4.235,-0.00981
,,,,4.236,-0.00596
,,,,4.237,0.001199
,,,,4.238,0.002757
,,,,4.239,-0.00648
,,,,4.24,-0.00749
,,,,4.241,-0.0066
,,,,4.242,-0.00155
,,,,4.243,-0.0016
,,,,4.244,-0.0044
,,,,4.245,0.002567
,,,,4.246,0.002856
,,,,4.247,-0.01223
,,,,4.248,-0.00132
,,,,4.249,0.007
,,,,4.25,0.010778
,,,,4.251,-0.00422
,,,,4.252,0.007401
,,,,4.253,0.003275
,,,,4.254,0.001021
,,,,4.255,-0.00425
,,,,4.256,0.007248
,,,,4.257,0.016976
,,,,4.258,-0.00535
,,,,4.259,0.002033
,,,,4.26,0.008295
,,,,4.261,0.002755
,,,,4.262,0.000139
,,,,4.263,-0.01422
,,,,4.264,0.001222
,,,,4.265,-0.00704
,,,,4.266,0.002853
,,,,4.267,-0.01084
,,,,4.268,0.005024
,,,,4.269,-0.00224
,,,,4.27,-0.00297
,,,,4.271,0.001602
,,,,4.272,0.006904
,,,,4.273,0.013332
,,,,4.274,-0.00353
,,,,4.275,-0.00332
,,,,4.276,-0.0014
,,,,4.277,-0.00331
,,,,4.278,-0.00076
,,,,4.279,0.000642
,,,,4.28,0.004472
,,,,4.281,0.004638
,,,,4.282,-0.00276
,,,,4.283,0.008878
,,,,4.284,0.008369
,,,,4.285,0.004838
,,,,4.286,0.001406
,,,,4.287,0.003577
,,,,4.288,0.001213
,,,,4.289,0.008143
,,,,4.29,-0.00276
,,,,4.291,-0.00339
,,,,4.292,0.007552
,,,,4.293,-0.00679
,,,,4.294,-0.00697
,,,,4.295,0.000537
,,,,4.296,0.014411
,,,,4.297,0.000195
,,,,4.298,-0.0079
,,,,4.299,0.0000305
,,,,4.3,0.008867
,,,,4.301,-0.00508
,,,,4.302,0.001307
,,,,4.303,0.013978
,,,,4.304,0.00484
,,,,4.305,0.002467
,,,,4.306,0.003885
,,,,4.307,0.006622
,,,,4.308,-0.00073
,,,,4.309,-0.01183
,,,,4.31,-0.00324
,,,,4.311,0.000442
,,,,4.312,-0.00336
,,,,4.313,0.007268
,,,,4.314,0.012018
,,,,4.315,0.003495
,,,,4.316,0.014204
,,,,4.317,-0.00558
,,,,4.318,-0.00194
,,,,4.319,0.007824
,,,,4.32,-0.00034
,,,,4.321,0.000228
,,,,4.322,0.005702
,,,,4.323,-0.00807
,,,,4.324,-0.00307
,,,,4.325,0.001394
,,,,4.326,-0.0027
,,,,4.327,0.010534
,,,,4.328,-0.00732
,,,,4.329,0.005384
,,,,4.33,0.01281
,,,,4.331,0.001851
,,,,4.332,0.00373
,,,,4.333,0.000613
,,,,4.334,0.002616
,,,,4.335,0.012277
,,,,4.336,0.00524
,,,,4.337,-0.00747
,,,,4.338,0.013215
,,,,4.339,0.005005
,,,,4.34,-0.00415
,,,,4.341,0.001239
,,,,4.342,0.00741
,,,,4.343,-0.00248
,,,,4.344,-0.00304
,,,,4.345,0.003237
,,,,4.346,0.010004
,,,,4.347,0.003357
,,,,4.348,-0.00196
,,,,4.349,-0.00234
,,,,4.35,0.01152
,,,,4.351,0.00036
,,,,4.352,-0.00479
,,,,4.353,0.006788
,,,,4.354,-0.00612
,,,,4.355,-0.00545
,,,,4.356,0.001668
,,,,4.357,0.009801
,,,,4.358,0.00363
,,,,4.359,-0.00092
,,,,4.36,0.005597
,,,,4.361,-0.00688
,,,,4.362,0.004026
,,,,4.363,-0.00305
,,,,4.364,0.001335
,,,,4.365,0.010416
,,,,4.366,-0.0003
,,,,4.367,-0.00535
,,,,4.368,-0.00415
,,,,4.369,0.007201
,,,,4.37,0.002002
,,,,4.371,-0.00349
,,,,4.372,0.005868
,,,,4.373,0.008142
,,,,4.374,0.005356
,,,,4.375,-0.00068
,,,,4.376,-0.00326
,,,,4.377,0.010693
,,,,4.378,-0.00364
,,,,4.379,-0.01075
,,,,4.38,-0.00286
,,,,4.381,0.003608
,,,,4.382,0.005117
,,,,4.383,-0.00171
,,,,4.384,0.002752
,,,,4.385,0.001102
,,,,4.386,-0.00493
,,,,4.387,-0.00911
,,,,4.388,0.003279
,,,,4.389,0.005245
,,,,4.39,0.008051
,,,,4.391,-0.00178
,,,,4.392,0.006069
,,,,4.393,-0.00294
,,,,4.394,0.004499
,,,,4.395,-0.00379
,,,,4.396,0.012658
,,,,4.397,0.011715
,,,,4.398,0.003623
,,,,4.399,-0.01083
,,,,4.4,0.000253
,,,,4.401,-0.0113
,,,,4.402,-0.00294
,,,,4.403,-0.00126
,,,,4.404,0.004736
,,,,4.405,0.003086
,,,,4.406,-0.01089
,,,,4.407,-0.00039
,,,,4.408,0.00142
,,,,4.409,-0.00018
,,,,4.41,0.004237
,,,,4.411,-0.00587
,,,,4.412,0.003638
,,,,4.413,-0.00458
,,,,4.414,0.004062
,,,,4.415,-0.00063
,,,,4.416,0.009582
,,,,4.417,-0.00244
,,,,4.418,-0.00315
,,,,4.419,0.001459
,,,,4.42,0.008674
,,,,4.421,0.004663
,,,,4.422,0.000877
,,,,4.423,-0.00035
,,,,4.424,0.002698
,,,,4.425,-0.0073
,,,,4.426,-0.00665
,,,,4.427,0.014256
,,,,4.428,0.005482
,,,,4.429,-0.00581
,,,,4.43,0.000687
,,,,4.431,0.001896
,,,,4.432,0.005833
,,,,4.433,0.000199
,,,,4.434,-0.01148
,,,,4.435,-0.0014
,,,,4.436,-0.00067
,,,,4.437,-0.00714
,,,,4.438,0.001379
,,,,4.439,0.006576
,,,,4.44,0.01218
,,,,4.441,-0.00186
,,,,4.442,-0.00857
,,,,4.443,-0.00038
,,,,4.444,0.00644
,,,,4.445,-0.00614
,,,,4.446,0.011327
,,,,4.447,0.00923
,,,,4.448,0.005163
,,,,4.449,0.002167
,,,,4.45,-0.00056
,,,,4.451,0.003497
,,,,4.452,-0.00422
,,,,4.453,-0.00297
,,,,4.454,0.005439
,,,,4.455,0.004326
,,,,4.456,-0.00206
,,,,4.457,-0.00126
,,,,4.458,-0.00216
,,,,4.459,0.016042
,,,,4.46,-0.00011
,,,,4.461,0.005958
,,,,4.462,0.007891
,,,,4.463,0.001363
,,,,4.464,0.000694
,,,,4.465,0.004138
,,,,4.466,0.005973
,,,,4.467,0.004849
,,,,4.468,-0.00273
,,,,4.469,-0.007
,,,,4.47,0.004214
,,,,4.471,0.00182
,,,,4.472,0.001031
,,,,4.473,0.001358
,,,,4.474,0.005969
,,,,4.475,-0.00652
,,,,4.476,-0.00371
,,,,4.477,0.005152
,,,,4.478,-0.00152
,,,,4.479,0.002218
,,,,4.48,-0.01136
,,,,4.481,0.000644
,,,,4.482,0.004007
,,,,4.483,0.003826
,,,,4.484,0.002005
,,,,4.485,-0.00694
,,,,4.486,0.001384
,,,,4.487,-0.00367
,,,,4.488,-0.01449
,,,,4.489,0.011069
,,,,4.49,0.00725
,,,,4.491,-0.00398
,,,,4.492,-0.00166
,,,,4.493,-0.00044
,,,,4.494,0.013077
,,,,4.495,0.001744
,,,,4.496,0.001079
,,,,4.497,0.00346
,,,,4.498,0.00817
,,,,4.499,-0.00534
,,,,4.5,-0.00018
,,,,4.501,0.002035
,,,,4.502,0.002009
,,,,4.503,-0.00938
,,,,4.504,0.003569
,,,,4.505,0.00985
,,,,4.506,0.002927
,,,,4.507,-0.00094
,,,,4.508,0.004729
,,,,4.509,-0.00133
,,,,4.51,0.001733
,,,,4.511,-0.01358
,,,,4.512,-0.00126
,,,,4.513,0.013353
,,,,4.514,0.004657
,,,,4.515,-0.00881
,,,,4.516,0.008936
,,,,4.517,0.004784
,,,,4.518,0.002016
,,,,4.519,0.00281
,,,,4.52,-0.000043
,,,,4.521,0.006075
,,,,4.522,0.0000485
,,,,4.523,-0.00513
,,,,4.524,0.001457
,,,,4.525,0.004151
,,,,4.526,-0.00525
,,,,4.527,-0.0016
,,,,4.528,0.001313
,,,,4.529,0.007712
,,,,4.53,-0.00868
,,,,4.531,-0.01273
,,,,4.532,0.006075
,,,,4.533,-0.00923
,,,,4.534,0.001299
,,,,4.535,0.000701
,,,,4.536,0.008556
,,,,4.537,0.002771
,,,,4.538,-0.00717
,,,,4.539,-0.00173
,,,,4.54,0.008579
,,,,4.541,0.003135
,,,,4.542,-0.00918
,,,,4.543,0.002067
,,,,4.544,0.002475
,,,,4.545,0.003863
,,,,4.546,0.003224
,,,,4.547,0.004724
,,,,4.548,-0.00571
,,,,4.549,-0.00511
,,,,4.55,-0.0108
,,,,4.551,-0.00368
,,,,4.552,0.001743
,,,,4.553,-0.0039
,,,,4.554,0.004237
,,,,4.555,-0.00293
,,,,4.556,0.001411
,,,,4.557,0.000759
,,,,4.558,-0.01199
,,,,4.559,0.002043
,,,,4.56,-0.00068
,,,,4.561,-0.000011
,,,,4.562,-0.01385
,,,,4.563,0.007476
,,,,4.564,-0.00304
,,,,4.565,-0.012
,,,,4.566,0.003911
,,,,4.567,0.005758
,,,,4.568,-0.00504
,,,,4.569,-0.00426
,,,,4.57,0.003256
,,,,4.571,0.004934
,,,,4.572,0.006966
,,,,4.573,-0.00615
,,,,4.574,0.005867
,,,,4.575,0.010917
,,,,4.576,0.003496
,,,,4.577,-0.00092
,,,,4.578,-0.00482
,,,,4.579,0.000596
,,,,4.58,0.004127
,,,,4.581,-0.01263
,,,,4.582,0.004508
,,,,4.583,0.000287
